Vendor ID	Vendor	Factory ID	Factory Name	Factory Status	Factory Address 1	Factory Address 2	Factory City	Factory State-province	Factory Country	Activity Type	S: Date	Rating	Transparency
63938	"Avalon Apparel Group, LLC - Maurices"	4171	"Chuzhou Bonita Apparel Co., Ltd."	Active	Keiji Road South of the City Park	South Qiao Industrial Development Area	Chuzhou	Anhui	China	Initial BSI	7/31/2017	~Empty	1
63938	"Avalon Apparel Group, LLC - Maurices"	4527	I Fashion S De Rl De CV	Active	BLVD AGUA AZUL#7025	COLONIA OBRERA	TIJUANA	BAJA CALIFORNIA	Mexico	Annual BSI	7/19/2017	~Empty	1
63938	"Avalon Apparel Group, LLC - Maurices"	1895	"Jiangyin Taidi Garments Co., Ltd."	Active	"No. 59 Dingshan Road, Hi-tech Industrial Park,"	"Jiangyin Economic Development Area,"	Jiangyin	Jiangsu	China	Follow-up 1 ELEVATE	7/27/2016	C	1
63938	"Avalon Apparel Group, LLC - Maurices"	4314	"Ningbo Yahui Textile CO., Ltd"	Active	"Dongya Village, Qiuga City, Yinzhou District, Ningbo China"		Ningbo	Zhejiang	China	Initial ELEVATE	4/29/2015	C	1
63938	"Avalon Apparel Group, LLC - Maurices"	4182	"Zhejiang Xinxing Knitting Dress Co.,Ltd"	Active	Sunchen Jiyang sereet		Zhuji	Zhejiang	China	Annual ELEVATE	6/19/2017	C	1
13380	Axis Denim - Lane Bryant	4226	Denimatrix LLC	Active	37 Ave. 2-77 zona 7 El Rodeo		Guatemala City	Guatemala City	Guatemala	Follow-up 1 ELEVATE	7/1/2015	C	1
149492/65583	"Axis NA, LLC-Maurices"	4226	Denimatrix LLC	Active	37 Ave. 2-77 zona 7 El Rodeo		Guatemala City	Guatemala City	Guatemala	Follow-up 1 ELEVATE	7/1/2015	C	1
91448	Bagatelle International Inc. - Catherines	3503	Jiaxing Qiselang Garment Co Ltd	Active	"Haiyan Yandong Village, Jiaxing, Zhejiang"		Jiaxing	Zhejiang	China	Annual ELEVATE	1/4/2017	C	2
754	Bagatelle International Inc. - Dressbarn	3503	Jiaxing Qiselang Garment Co Ltd	Active	"Haiyan Yandong Village, Jiaxing, Zhejiang"		Jiaxing	Zhejiang	China	Annual ELEVATE	1/4/2017	C	2
91448	Bagatelle International Inc. - Lane Bryant	3503	Jiaxing Qiselang Garment Co Ltd	Active	"Haiyan Yandong Village, Jiaxing, Zhejiang"		Jiaxing	Zhejiang	China	Annual ELEVATE	1/4/2017	C	2
